,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand,Year
729,1126,59__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04007969,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,59,225.0,415708.124041402,,"2,2,2-Trifluoroethanol",60.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,3.0,,,Hydrogenation,10% Pt/C,,2018
730,1127,59__PF-07075314__MFCD00070838__,SCRN_55,00119131-2718,RKB-04005375,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:16]([C:17]([CH2:39][CH2:38][c:37]([c:19]23)[c:23]([N:24]4[CH2:29][CH2:28][N:27]([C:30]([O:32][C:33]([CH3:36])([CH3:35])[CH3:34])=[O:31])[CH2:26][CH2:25]4)[n:22][cH:21][n:20]2)=[CH:18]3)[c:6]5[c:5]([n:9]([CH:10]6[O:15][CH2:14][CH2:13][CH2:12][CH2:11]6)[n:8][cH:7]5)[cH:4][cH:3]1>>[CH3:1][c:2]1[c:16]([CH:17]2[CH2:18][c:19]3[c:37]([c:23]([N:24]4[CH2:29][CH2:28][N:27]([C:30]([O:32][C:33]([CH3:36])([CH3:35])[CH3:34])=[O:31])[CH2:26][CH2:25]4)[n:22][cH:21][n:20]3)[CH2:38][CH2:39]2)[c:6]5[c:5]([n:9]([CH:10]6[O:15][CH2:14][CH2:13][CH2:12][CH2:11]6)[n:8][cH:7]5)[cH:4][cH:3]1,PF-07081619,Cc1ccc2c(cnn2C3CCCCO3)c1C4CCc5c(C4)ncnc5N6CCN(CC6)C(=O)OC(C)(C)C,59,280.0,2905559.49511719,,MeOH,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07075314,c12c(ncnc1N1CCN(CC1)C(OC(C)(C)C)=O)C=C(CC2)c1c(ccc2c1cnn2[C@@H]1OCCCC1)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,5% Rh/C,,2017
731,1128,59__PF-06885968____,SCRN_217,00119131-2162,RKB-03678636,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([NH:4][C:5]([CH2:12][CH2:11][CH2:10][C:8]1=[O:9])=[C:6]1[CH3:7])=[O:3]>>[CH3:7][C@@H:6]1[C:8](=[O:9])[CH2:10][CH2:11][CH2:12][C@@H:5]1[NH:4][C:2]([CH3:1])=[O:3],PF-06893330,C[C@H]1[C@H](CCCC1=O)NC(=O)C,59,280.0,22155.3823242188,100.0,MeOH,80.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06885968,C=1(C(CCCC1NC(C)=O)=O)C,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10%% Pd/C (dry),,2016
732,1129,59__PF-06885968____,SCRN_217,00119131-2162,RKB-03678637,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([NH:4][C:5]([CH2:12][CH2:11][CH2:10][C:8]1=[O:9])=[C:6]1[CH3:7])=[O:3]>>[CH3:7][C@@H:6]1[C:8](=[O:9])[CH2:10][CH2:11][CH2:12][C@@H:5]1[NH:4][C:2]([CH3:1])=[O:3],PF-06893330,C[C@H]1[C@H](CCCC1=O)NC(=O)C,59,280.0,268932.5625,65.9923685768867,EtOH/H2O 4:1,80.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06885968,C=1(C(CCCC1NC(C)=O)=O)C,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10%% Pd/C (dry),,2016
733,1130,59__PF-06878469____,SCRN_72,00119131-2040,RKB-03676014,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([C:10]#[C:11][c:12]2[cH:29][c:28]([c:15]3[n:14][cH:13]2)[C:26](=[O:27])[NH:25][C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])=[N:16]3)[cH:8][cH:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([CH2:10][CH2:11][CH:12]2[CH2:29][C:28]3=[C:15]([N:16]=[C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[NH:25][C:26]3=[O:27])[NH:14][CH2:13]2)[cH:8][cH:7]1)=[O:5],PF-06878468,CCOC(=O)c1ccc(CCC2CNC3=C(C2)C(=O)NC(=N3)NC(=O)C(C)(C)C)s1,59,210.0,11425169.0,,AcOH/H2O 4:1,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-06878469,c12c(ncc(c1)C#Cc1sc(cc1)C(=O)OCC)nc([nH]c2=O)NC(C(C)(C)C)=O,,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,,2015
734,1131,59__PF-06878469____,SCRN_72,00119131-2040,RKB-03676015,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([C:10]#[C:11][c:12]2[cH:29][c:28]([c:15]3[n:14][cH:13]2)[C:26](=[O:27])[NH:25][C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])=[N:16]3)[cH:8][cH:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([CH2:10][CH2:11][CH:12]2[CH2:29][C:28]3=[C:15]([N:16]=[C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[NH:25][C:26]3=[O:27])[NH:14][CH2:13]2)[cH:8][cH:7]1)=[O:5],PF-06878468,CCOC(=O)c1ccc(CCC2CNC3=C(C2)C(=O)NC(=N3)NC(=O)C(C)(C)C)s1,59,210.0,10844513.0,,DMF,50.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06878469,c12c(ncc(c1)C#Cc1sc(cc1)C(=O)OCC)nc([nH]c2=O)NC(C(C)(C)C)=O,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
735,1132,59__PF-06878469____,SCRN_72,00119131-2040,RKB-03676016,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([C:10]#[C:11][c:12]2[cH:29][c:28]([c:15]3[n:14][cH:13]2)[C:26](=[O:27])[NH:25][C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])=[N:16]3)[cH:8][cH:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([CH2:10][CH2:11][CH:12]2[CH2:29][C:28]3=[C:15]([N:16]=[C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[NH:25][C:26]3=[O:27])[NH:14][CH2:13]2)[cH:8][cH:7]1)=[O:5],PF-06878468,CCOC(=O)c1ccc(CCC2CNC3=C(C2)C(=O)NC(=N3)NC(=O)C(C)(C)C)s1,59,210.0,12111480.0,,AcOH,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-06878469,c12c(ncc(c1)C#Cc1sc(cc1)C(=O)OCC)nc([nH]c2=O)NC(C(C)(C)C)=O,,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,,2015
736,1135,59__PF-06740263____,SCRN_351,00119131-1401,RKB-03538673,HYDROGENATION,Metal Mediated,C(c1ccccc1)[O:1][CH:2]2[CH2:5][CH:4]([N:6]3[CH2:11][CH2:10][O:9][CH2:8][CH2:7]3)[CH2:3]2>>[OH:1][CH:2]1[CH2:5][CH:4]([N:6]2[CH2:11][CH2:10][O:9][CH2:8][CH2:7]2)[CH2:3]1,PF-06741090,OC1CC(C1)N2CCOCC2,59,210.0,1186820.3,,AcOH/H2O 2:1,50.0,18.0,0.1,MFCD00011137,[Ni],,,RaNi,,,,,,,1.0,PF-06740263,C1(CC(C1)OCc1ccccc1)N1CCOCC1,,,,,,,,MFCD00064589,H2SO4,,,,Hydrogenation,[Ni],,2013
737,1136,59__PF-04508955____,SCRN_243,00119131-1961,RKB-03641678,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([C:6]1([C:11]([O:13][CH2:14][CH3:15])=[O:12])[CH2:10][N:9](Cc2ccccc2)[CH2:8][CH2:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([C:6]1([C:11]([O:13][CH2:14][CH3:15])=[O:12])[CH2:10][NH:9][CH2:8][CH2:7]1)=[O:5],PF-04950815,CCOC(=O)C1(CCNC1)C(=O)OCC,59,210.0,6572254.0,,EtOH/H2O 3:1,60.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,PF-04508955,N1(CC(CC1)(C(=O)OCC)C(=O)OCC)Cc1ccccc1,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,RaNi 4200,,2015
738,1139,59__MFCD00661297____,SCRN_111,00119131-2603,RKB-03963292,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:8][c:6]([OH:7])[cH:5][n:4][cH:3]1>>[CH3:1][CH:2]1[CH2:8][CH:6]([OH:7])[CH2:5][NH:4][CH2:3]1,PF-06334133,CC1CNCC(O)C1,59,,,78.3116959529537,"2,2,2-Trifluoroethanol",110.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,MFCD00661297,c1c(cncc1O)C,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,,2010
739,1140,58__PF-06883690____,SCRN_308,00119131-2160,RKB-03677983,HYDROGENATION,Metal Mediated,[CH3:1][O:2][C:3]([C@H:5]([NH:14][C:15]([O:17][C:18]([CH3:21])([CH3:20])[CH3:19])=[O:16])[CH2:6][c:7]1[cH:13][cH:12][c:10]([OH:11])[cH:9][cH:8]1)=[O:4]>>[CH3:1][O:2][C:3]([C@H:5]([NH:14][C:15]([O:17][C:18]([CH3:21])([CH3:20])[CH3:19])=[O:16])[CH2:6][CH:7]1[CH2:13][CH2:12][CH:10]([OH:11])[CH2:9][CH2:8]1)=[O:4],PF-06841323,COC(=O)[C@@H](CC1CCC(O)CC1)NC(=O)OC(C)(C)C,58,,237491.9453125,4.25520023392898,"2,2,2-Trifluoroethanol",60.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,PF-06883690,c1c(ccc(c1)C[C@H](C(OC)=O)NC(OC(C)(C)C)=O)O,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,RaNi 4200,,2015
740,1141,58__PF-06878469____,SCRN_72,00119131-2040,RKB-03676017,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([C:10]#[C:11][c:12]2[cH:29][c:28]([c:15]3[n:14][cH:13]2)[C:26](=[O:27])[NH:25][C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])=[N:16]3)[cH:8][cH:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([CH2:10][CH2:11][CH:12]2[CH2:29][C:28]3=[C:15]([N:16]=[C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[NH:25][C:26]3=[O:27])[NH:14][CH2:13]2)[cH:8][cH:7]1)=[O:5],PF-06878468,CCOC(=O)c1ccc(CCC2CNC3=C(C2)C(=O)NC(=N3)NC(=O)C(C)(C)C)s1,58,210.0,11472618.0,,MeOH/H2O 4:1,50.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06878469,c12c(ncc(c1)C#Cc1sc(cc1)C(=O)OCC)nc([nH]c2=O)NC(C(C)(C)C)=O,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,,2015
741,1142,58__PF-06876275____,SCRN_76,00119131-2079,RKB-03664125,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,58,,157.796173095703,0.0,AcOH/H2O 4:1,50.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
742,1146,58__PF-06847277____,SCRN_436,00119131-1812,RKB-03610036,HYDROGENATION,Metal Mediated,C(c1ccccc1)[N:1]([C:2]2([CH2:6][CH:4]3[CH2:3]2)[CH2:5]3)Cc4ccccc4>>[NH2:1][C:2]1([CH2:6][CH:4]2[CH2:3]1)[CH2:5]2,PF-03502366,NC12CC(C1)C2,58,210.0,175082.921875,,MeOH,25.0,18.0,0.04,MFCD00011420,N.Cl,,,20% Pd(OH)2/C,,,[Pd](O)O,,,,1.0,PF-06847277,C1C2(CC1C2)N(Cc1ccccc1)Cc1ccccc1,,,,,,,,,None,3.0,,,Hydrogenation,[Pd](O)O,N.Cl,2013
743,1148,58__PF-06740263____,SCRN_351,00119131-1401,RKB-03538674,HYDROGENATION,Metal Mediated,C(c1ccccc1)[O:1][CH:2]2[CH2:5][CH:4]([N:6]3[CH2:11][CH2:10][O:9][CH2:8][CH2:7]3)[CH2:3]2>>[OH:1][CH:2]1[CH2:5][CH:4]([N:6]2[CH2:11][CH2:10][O:9][CH2:8][CH2:7]2)[CH2:3]1,PF-06741090,OC1CC(C1)N2CCOCC2,58,210.0,1109847.8,,AcOH/H2O 2:1,50.0,18.0,0.1,MFCD00011137,[Ni],,,RaNi,,,,,,,1.0,PF-06740263,C1(CC(C1)OCc1ccccc1)N1CCOCC1,,,,,,,,MFCD00036152,AcOH,,,,Hydrogenation,[Ni],,2013
744,1149,58__PF-04508955____,SCRN_243,00119131-1961,RKB-03641679,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([C:6]1([C:11]([O:13][CH2:14][CH3:15])=[O:12])[CH2:10][N:9](Cc2ccccc2)[CH2:8][CH2:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([C:6]1([C:11]([O:13][CH2:14][CH3:15])=[O:12])[CH2:10][NH:9][CH2:8][CH2:7]1)=[O:5],PF-04950815,CCOC(=O)C1(CCNC1)C(=O)OCC,58,210.0,5939504.0,,EtOH,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-04508955,N1(CC(CC1)(C(=O)OCC)C(=O)OCC)Cc1ccccc1,,,,,,,,,None,3.0,,,Hydrogenation,5% Rh/C,,2015
745,1151,57__PF-07075314__MFCD00070838__,SCRN_55,00119131-2718,RKB-04005376,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:16]([C:17]([CH2:39][CH2:38][c:37]([c:19]23)[c:23]([N:24]4[CH2:29][CH2:28][N:27]([C:30]([O:32][C:33]([CH3:36])([CH3:35])[CH3:34])=[O:31])[CH2:26][CH2:25]4)[n:22][cH:21][n:20]2)=[CH:18]3)[c:6]5[c:5]([n:9]([CH:10]6[O:15][CH2:14][CH2:13][CH2:12][CH2:11]6)[n:8][cH:7]5)[cH:4][cH:3]1>>[CH3:1][c:2]1[c:16]([CH:17]2[CH2:18][c:19]3[c:37]([c:23]([N:24]4[CH2:29][CH2:28][N:27]([C:30]([O:32][C:33]([CH3:36])([CH3:35])[CH3:34])=[O:31])[CH2:26][CH2:25]4)[n:22][cH:21][n:20]3)[CH2:38][CH2:39]2)[c:6]5[c:5]([n:9]([CH:10]6[O:15][CH2:14][CH2:13][CH2:12][CH2:11]6)[n:8][cH:7]5)[cH:4][cH:3]1,PF-07081619,Cc1ccc2c(cnn2C3CCCCO3)c1C4CCc5c(C4)ncnc5N6CCN(CC6)C(=O)OC(C)(C)C,57,280.0,5086520.5,,"2,2,2-Trifluoroethanol",60.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-07075314,c12c(ncnc1N1CCN(CC1)C(OC(C)(C)C)=O)C=C(CC2)c1c(ccc2c1cnn2[C@@H]1OCCCC1)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10%% Pd/C (dry),,2017
746,1152,57__PF-06878469____,SCRN_72,00119131-2040,RKB-03676018,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([C:10]#[C:11][c:12]2[cH:29][c:28]([c:15]3[n:14][cH:13]2)[C:26](=[O:27])[NH:25][C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])=[N:16]3)[cH:8][cH:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([CH2:10][CH2:11][CH:12]2[CH2:29][C:28]3=[C:15]([N:16]=[C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[NH:25][C:26]3=[O:27])[NH:14][CH2:13]2)[cH:8][cH:7]1)=[O:5],PF-06878468,CCOC(=O)c1ccc(CCC2CNC3=C(C2)C(=O)NC(=N3)NC(=O)C(C)(C)C)s1,57,210.0,13817346.0,,MeOH/H2O 4:1,50.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06878469,c12c(ncc(c1)C#Cc1sc(cc1)C(=O)OCC)nc([nH]c2=O)NC(C(C)(C)C)=O,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
747,1153,57__PF-06878469____,SCRN_72,00119131-2040,RKB-03676019,HYDROGENATION,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([C:10]#[C:11][c:12]2[cH:29][c:28]([c:15]3[n:14][cH:13]2)[C:26](=[O:27])[NH:25][C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])=[N:16]3)[cH:8][cH:7]1)=[O:5]>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[s:30][c:9]([CH2:10][CH2:11][CH:12]2[CH2:29][C:28]3=[C:15]([N:16]=[C:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[NH:25][C:26]3=[O:27])[NH:14][CH2:13]2)[cH:8][cH:7]1)=[O:5],PF-06878468,CCOC(=O)c1ccc(CCC2CNC3=C(C2)C(=O)NC(=N3)NC(=O)C(C)(C)C)s1,57,210.0,9313484.0,,MeOH,50.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06878469,c12c(ncc(c1)C#Cc1sc(cc1)C(=O)OCC)nc([nH]c2=O)NC(C(C)(C)C)=O,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
748,1156,57__PF-06876275____,SCRN_76,00119131-2079,RKB-03664126,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876512,C[C@@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,57,,12489.5678710938,5.19646572227173,IPA/H2O 4:1,50.0,18.0,0.25,,,,,10% Pd/C (wet),,,,,,,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,10% Pd/C (wet),,2015
749,1157,57__PF-06859139____,SCRN_74,00119131-2069,RKB-03662516,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:28][cH:27][c:25]([O:26]Cc3ccccc3)[cH:24][cH:23]2)[O:20][c:19]([c:12]45)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]4)=[C:10]5[CH3:11])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:28][cH:27][c:25]([OH:26])[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1,PF-06881401,COc1ccc(cc1)C2=C(C)c3ccc(OC)cc3OC2c4ccc(O)cc4,57,310.0,0.0,0.0,"2,2,2-Trifluoroethanol",80.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06859139,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)OCc1ccccc1)c1ccc(cc1)OC)C)OC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
750,1158,57__PF-06859139____,SCRN_75,00119131-2070,RKB-03662964,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:28][cH:27][c:25]([O:26]Cc3ccccc3)[cH:24][cH:23]2)[O:20][c:19]([c:12]45)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]4)=[C:10]5[CH3:11])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:8][cH:7][c:6]([C:9]([CH:21]([c:22]2[cH:28][cH:27][c:25]([OH:26])[cH:24][cH:23]2)[O:20][c:19]([c:12]34)[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]3)=[C:10]4[CH3:11])[cH:5][cH:4]1,PF-06881401,COc1ccc(cc1)C2=C(C)c3ccc(OC)cc3OC2c4ccc(O)cc4,57,310.0,0.0,0.0,"2,2,2-Trifluoroethanol",80.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-06859139,c1c(cc2c(c1)C(=C([C@H](O2)c1ccc(cc1)OCc1ccccc1)c1ccc(cc1)OC)C)OC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
751,1160,57__MFCD00661297____,SCRN_111,00119131-2603,RKB-03963303,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:8][c:6]([OH:7])[cH:5][n:4][cH:3]1>>[CH3:1][CH:2]1[CH2:8][CH:6]([OH:7])[CH2:5][NH:4][CH2:3]1,PF-06334133,CC1CNCC(O)C1,57,,161769.780810968,100.0,"2,2,2-Trifluoroethanol",110.0,18.0,0.25,MFCD00064599,[Pd](O)O,,,20% Pd(OH)2/C,,,,,,,1.0,MFCD00661297,c1c(cncc1O)C,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,[Pd](O)O,,2010
752,1162,56__PF-07075314__MFCD00070838__,SCRN_55,00119131-2718,RKB-04005377,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:16]([C:17]([CH2:39][CH2:38][c:37]([c:19]23)[c:23]([N:24]4[CH2:29][CH2:28][N:27]([C:30]([O:32][C:33]([CH3:36])([CH3:35])[CH3:34])=[O:31])[CH2:26][CH2:25]4)[n:22][cH:21][n:20]2)=[CH:18]3)[c:6]5[c:5]([n:9]([CH:10]6[O:15][CH2:14][CH2:13][CH2:12][CH2:11]6)[n:8][cH:7]5)[cH:4][cH:3]1>>[CH3:1][c:2]1[c:16]([CH:17]2[CH2:18][c:19]3[c:37]([c:23]([N:24]4[CH2:29][CH2:28][N:27]([C:30]([O:32][C:33]([CH3:36])([CH3:35])[CH3:34])=[O:31])[CH2:26][CH2:25]4)[n:22][cH:21][n:20]3)[CH2:38][CH2:39]2)[c:6]5[c:5]([n:9]([CH:10]6[O:15][CH2:14][CH2:13][CH2:12][CH2:11]6)[n:8][cH:7]5)[cH:4][cH:3]1,PF-07081619,Cc1ccc2c(cnn2C3CCCCO3)c1C4CCc5c(C4)ncnc5N6CCN(CC6)C(=O)OC(C)(C)C,56,280.0,5005272.0,,MeOH,60.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07075314,c12c(ncnc1N1CCN(CC1)C(OC(C)(C)C)=O)C=C(CC2)c1c(ccc2c1cnn2[C@@H]1OCCCC1)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,PtO2,,2017
