,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand
4025,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676811,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,57208.798828125,,THF,25.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,PtO2,
4026,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676812,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,17820.353515625,,IPA,25.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,PtO2,
4027,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676813,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,0.0,,IPA,25.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,
4028,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676814,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,15478.150390625,,MeOH/H2O 4:1,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,5% Rh/C,
4029,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676815,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,6987.09375,,MeOH,25.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,PtO2,
4030,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676816,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,0.0,,MeOH,25.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,
4031,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676817,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,0.0,,THF,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,5% Rh/C,
4032,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676818,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,14311.427734375,,THF,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,,,,Hydrogenation,5% Rh/C,
4033,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676819,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,11108.0244140625,,THF,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,
4034,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676820,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,0.0,,IPA,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,5% Rh/C,
4035,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676821,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,0.0,,MeOH/H2O 4:1,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,5% Rh/C,
4036,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676822,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,35720.611328125,,MeOH,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,5% Rh/C,
4037,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676823,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,33609.0888671875,,MeOH,25.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,
4038,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676824,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,19661.2241210938,,THF,25.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,5% Pd/C,
4039,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676825,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,171866.1171875,,MeOH/H2O 4:1,25.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,
4040,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676826,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,93323.240234375,,MeOH,25.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,
4041,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676827,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,132895.56640625,,THF,25.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,,,,Hydrogenation,RaNi 4200,
4042,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676828,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,30423.853515625,,MeOH/H2O 4:1,25.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,RaNi 4200,
4043,0__PF-06892432____,SCRN_83,00119131-2150,RKB-03676829,HYDROGENATION,Metal Mediated,[N-]=[N+]=[N:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1>>[NH2:1][CH:2]1[C@H:25]([O:26][C:27]([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)=[O:28])[C@H:15]([O:16][C:17]([c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)=[O:18])[C@@H:4]([CH2:5][O:6][C:7]([c:9]4[cH:14][cH:13][cH:12][cH:11][cH:10]4)=[O:8])[O:3]1,PF-06892431,NC1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c3ccccc3)[C@H]1OC(=O)c4ccccc4,0,280.0,224617.9609375,,MeOH/H2O 4:1,25.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,PF-06892432,C1([C@@H]([C@@H]([C@H](O1)COC(=O)c1ccccc1)OC(c1ccccc1)=O)OC(c1ccccc1)=O)N=[N+]=[N-],,,,,,,,,None,3.0,,,Hydrogenation,RaNi 4200,
